batch_size;neurons;hidden_layers;dropout;epochs;optimization;activation;CORRELATION;FISHER
198;100;2;0.9;10;RMSprop;hard_sigmoid;0.6178928076233876;0.7215893339704543
198;40;3;0.9;10;RMSprop;sigmoid;0.617881552749987;0.7215711285475411
198;80;2;0.9;10;RMSprop;hard_sigmoid;0.6178815354972733;0.7215711006405714
198;20;4;0.9;10;RMSprop;sigmoid;0.6178608807241427;0.7215376913909352
198;50;3;0.9;10;RMSprop;sigmoid;0.6178448344410803;0.7215117373603339
198;40;3;0.9;10;RMSprop;hard_sigmoid;0.6178058057838839;0.7214486140056915
198;90;2;0.9;10;RMSprop;hard_sigmoid;0.6178054758916287;0.7214480804724273
198;60;2;0.9;10;RMSprop;hard_sigmoid;0.6178018191360486;0.7214421664415926
198;80;2;0.9;10;RMSprop;sigmoid;0.6178013265945375;0.7214413698628923
198;100;2;0.9;10;RMSprop;sigmoid;0.6177952551464462;0.7214315506813573
198;80;3;0.9;10;RMSprop;sigmoid;0.6177867175826851;0.7214177433221336
198;70;2;0.9;10;RMSprop;sigmoid;0.6177602736445331;0.7213749784066319
198;60;2;0.9;10;RMSprop;sigmoid;0.617722968937821;0.7213146533889928
198;100;3;0.9;10;RMSprop;sigmoid;0.6176883679081686;0.721258704475511
198;20;2;0.9;10;RMSprop;hard_sigmoid;0.6176567163155098;0.7212075281070017
198;30;3;0.9;10;RMSprop;sigmoid;0.6176445880891328;0.7211879192534175
198;50;2;0.9;10;RMSprop;sigmoid;0.6176164242041189;0.7211423858620611
198;30;2;0.9;10;RMSprop;sigmoid;0.6175941154362297;0.7211063204305017
198;90;2;0.9;10;RMSprop;sigmoid;0.6175553332895584;0.7210436271631607
198;10;4;0.9;10;RMSprop;sigmoid;0.6170025127838491;0.7201504925944976
198;20;2;0.9;10;RMSprop;sigmoid;0.6166091075659995;0.7195155077346722
198;10;2;0.9;10;RMSprop;hard_sigmoid;0.6151876784509982;0.7172253497678698
198;10;3;0.9;10;RMSprop;sigmoid;0.5543064547400696;0.6245765588565324
198;10;2;0.9;10;RMSprop;sigmoid;0.5362210060742465;0.5988363274791371
198;10;5;0.9;10;RMSprop;sigmoid;0.5238029498377068;0.5815663451909235
198;10;3;0.9;10;RMSprop;hard_sigmoid;0.5198631371012619;0.5761521870533798
198;20;2;0.9;10;RMSprop;softsign;0.5061182901329832;0.5574974581882465
198;30;2;0.9;10;RMSprop;softsign;0.5015405937309235;0.5513623840903676
198;40;2;0.9;10;RMSprop;softsign;0.49778049872185187;0.5463511730580499
198;10;2;0.9;10;RMSprop;softsign;0.4941643904973675;0.5415553296718606
198;30;2;0.9;10;RMSprop;tanh;0.490610252610715;0.5368637225475394
198;50;2;0.9;10;RMSprop;softsign;0.49027739029909545;0.5364254371979434
198;30;2;0.9;10;RMSprop;linear;0.4885583323070741;0.5341649155533192
198;40;2;0.9;10;RMSprop;tanh;0.4875869063508623;0.5328897184424302
198;20;2;0.9;10;RMSprop;tanh;0.48602640604500513;0.5308445522474896
198;40;2;0.9;10;RMSprop;linear;0.48597551348045764;0.530777921768023
198;20;2;0.9;10;RMSprop;linear;0.48369200734084716;0.5277926937746932
198;60;2;0.9;10;RMSprop;softsign;0.4832144395885415;0.5271694592478109
198;50;2;0.9;10;RMSprop;tanh;0.48299622359436684;0.5268848083648112
198;50;2;0.9;10;RMSprop;linear;0.48212107183079245;0.5257440059371619
198;60;2;0.9;10;RMSprop;tanh;0.47860608384214726;0.5211746272806899
198;60;2;0.9;10;RMSprop;linear;0.4774616173834807;0.5196911650832391
198;70;2;0.9;10;RMSprop;tanh;0.4765974218153275;0.5185723823358901
198;70;2;0.9;10;RMSprop;linear;0.47605900582314375;0.51787595487929
198;70;2;0.9;10;RMSprop;softsign;0.46266855869987017;0.500701356519009
198;80;2;0.9;10;RMSprop;tanh;0.4621296740638437;0.5000159157377796
198;10;2;0.9;10;RMSprop;tanh;0.4505875978502658;0.48543732291406805
198;80;2;0.9;10;RMSprop;linear;0.45041126606202636;0.48521609246243164
198;90;2;0.9;10;RMSprop;tanh;0.4326860375460475;0.463196716576055
198;10;5;0.4;10;RMSprop;sigmoid;0.4038188576561883;0.4282035032518518
198;10;4;0.4;10;RMSprop;sigmoid;0.40374097429552946;0.4281104483924133
198;30;5;0.4;10;RMSprop;hard_sigmoid;0.4033109555384165;0.42759678878070007
198;20;4;0.4;10;RMSprop;sigmoid;0.4032859505052638;0.42756692668901664
198;50;5;0.4;10;RMSprop;hard_sigmoid;0.40318834090887173;0.42745036397183817
198;60;5;0.4;10;RMSprop;hard_sigmoid;0.40318242765992235;0.4274433028832423
198;40;5;0.4;10;RMSprop;hard_sigmoid;0.40318153387142047;0.42744223560209643
198;40;4;0.4;10;RMSprop;hard_sigmoid;0.40315265467995054;0.42740775118580165
198;60;5;0.4;10;RMSprop;sigmoid;0.40314141155679534;0.4273943261198294
198;50;5;0.4;10;RMSprop;sigmoid;0.4031306890249469;0.4273815228112312
198;70;5;0.4;10;RMSprop;hard_sigmoid;0.40312448940247037;0.4273741201721609
198;80;5;0.4;10;RMSprop;hard_sigmoid;0.4031173009721143;0.4273655369055687
198;30;3;0.4;10;RMSprop;hard_sigmoid;0.4031149268384689;0.42736270211032157
198;20;3;0.4;10;RMSprop;hard_sigmoid;0.40311231843970796;0.427359587602134
198;100;5;0.4;10;RMSprop;hard_sigmoid;0.40309301460215763;0.42733653847064607
198;50;4;0.4;10;RMSprop;hard_sigmoid;0.40308880924726975;0.4273315172575972
198;60;4;0.4;10;RMSprop;hard_sigmoid;0.4030775193695291;0.4273180371922566
198;90;5;0.4;10;RMSprop;sigmoid;0.40307212174499896;0.4273115925036011
198;30;4;0.4;10;RMSprop;hard_sigmoid;0.4030700293669424;0.4273090942422936
198;100;5;0.4;10;RMSprop;sigmoid;0.40306927488387123;0.4273081934044763
198;40;4;0.4;10;RMSprop;sigmoid;0.40306579750268623;0.42730404148879186
198;80;4;0.4;10;RMSprop;hard_sigmoid;0.40306225371263454;0.42729981029669667
198;40;5;0.4;10;RMSprop;sigmoid;0.4030594372820677;0.42729644756298457
198;80;5;0.4;10;RMSprop;sigmoid;0.40305315593638436;0.4272889478572727
198;90;5;0.4;10;RMSprop;hard_sigmoid;0.4030512935987544;0.42728672430039055
198;70;4;0.4;10;RMSprop;hard_sigmoid;0.4030469675749645;0.42728155921583755
198;70;5;0.4;10;RMSprop;sigmoid;0.40304182651508924;0.42727542104155447
198;90;4;0.4;10;RMSprop;hard_sigmoid;0.4030356311725968;0.42726802414569354
198;40;3;0.4;10;RMSprop;hard_sigmoid;0.4030310239567537;0.4272625234137015
198;20;4;0.4;10;RMSprop;hard_sigmoid;0.4030161370073072;0.42724474947956653
198;100;4;0.4;10;RMSprop;hard_sigmoid;0.4030088339604608;0.4272360302662609
198;60;3;0.4;10;RMSprop;hard_sigmoid;0.4029987739064866;0.4272240195225934
198;70;4;0.4;10;RMSprop;sigmoid;0.40299202206901713;0.42721595853868877
198;50;3;0.4;10;RMSprop;hard_sigmoid;0.4029917208061385;0.4272155988637135
198;20;2;0.4;10;RMSprop;sigmoid;0.4029885050120447;0.4272117595632688
198;30;2;0.4;10;RMSprop;hard_sigmoid;0.40295699875835195;0.42717414522925506
198;60;4;0.4;10;RMSprop;sigmoid;0.4029537812552388;0.4271703040167688
198;100;4;0.4;10;RMSprop;sigmoid;0.40294513535856175;0.42715998218161655
198;90;3;0.4;10;RMSprop;hard_sigmoid;0.4029431218988689;0.42715757844106256
198;30;5;0.4;10;RMSprop;sigmoid;0.40292968703145754;0.42714153953262857
198;70;3;0.4;10;RMSprop;hard_sigmoid;0.40292586312131673;0.4271369744830779
198;20;5;0.4;10;RMSprop;sigmoid;0.4029215000793228;0.42713176582918094
198;50;3;0.4;10;RMSprop;sigmoid;0.40292139934328364;0.42713164556950034
198;50;4;0.4;10;RMSprop;sigmoid;0.40292135429153203;0.4271315917862772
198;80;4;0.4;10;RMSprop;sigmoid;0.4029174323694707;0.42712690976616746
198;80;3;0.4;10;RMSprop;hard_sigmoid;0.4029051933319626;0.4271122988245429
198;40;3;0.4;10;RMSprop;sigmoid;0.40288836821899265;0.42709221331481684
198;90;4;0.4;10;RMSprop;sigmoid;0.40288743159341145;0.4270910951980147
198;70;3;0.4;10;RMSprop;sigmoid;0.4028814588008273;0.4270839650729301
198;80;2;0.4;10;RMSprop;hard_sigmoid;0.4028790357909541;0.4270810725744091
198;50;2;0.4;10;RMSprop;sigmoid;0.4028610197722308;0.42705956593679756
198;70;2;0.4;10;RMSprop;hard_sigmoid;0.40285636105062667;0.42705400464458104
198;100;3;0.4;10;RMSprop;hard_sigmoid;0.4028518688201709;0.4270486421227456
198;90;2;0.4;10;RMSprop;hard_sigmoid;0.40284836801635726;0.4270444631152535
198;80;3;0.4;10;RMSprop;sigmoid;0.40284409219766565;0.42703935896989853
198;60;2;0.4;10;RMSprop;hard_sigmoid;0.4028375155385111;0.42703150829812975
198;100;3;0.4;10;RMSprop;sigmoid;0.4028360608844523;0.42702977185912927
198;40;2;0.4;10;RMSprop;hard_sigmoid;0.40283224676731993;0.4270252189106666
198;30;3;0.4;10;RMSprop;sigmoid;0.40282877735282563;0.4270210774515776
198;60;3;0.4;10;RMSprop;sigmoid;0.4028263119521074;0.4270181344976322
198;60;2;0.4;10;RMSprop;sigmoid;0.4028118977250148;0.42700092834454173
198;50;2;0.4;10;RMSprop;hard_sigmoid;0.40280454755159684;0.4269921545903358
198;90;2;0.4;10;RMSprop;sigmoid;0.4028028071720937;0.4269900771434002
198;100;2;0.4;10;RMSprop;hard_sigmoid;0.4027923757816415;0.42697762552967655
198;40;2;0.4;10;RMSprop;sigmoid;0.40278419341869304;0.4269678585948228
198;90;3;0.4;10;RMSprop;sigmoid;0.402777709330425;0.4269601188720145
198;80;2;0.4;10;RMSprop;sigmoid;0.4027238308609929;0.426895808779275
198;30;4;0.4;10;RMSprop;sigmoid;0.4027075662360036;0.4268763957505743
198;100;2;0.4;10;RMSprop;sigmoid;0.40268849521937994;0.4268536334732184
198;70;2;0.4;10;RMSprop;sigmoid;0.4026714926529616;0.4268333403535495
198;20;2;0.4;10;RMSprop;hard_sigmoid;0.4026630169683629;0.42682322447036347
198;30;2;0.4;10;RMSprop;sigmoid;0.40254001340781714;0.4266764267661383
198;20;3;0.4;10;RMSprop;sigmoid;0.40252062552174395;0.42665329001744734
198;20;5;0.4;10;RMSprop;hard_sigmoid;0.40222557093721917;0.42630123652018537
198;10;5;0.4;10;RMSprop;hard_sigmoid;0.39913349705344936;0.4226178041648536
198;30;2;0.4;10;RMSprop;linear;0.3425728102739834;0.3570045199463011
198;30;2;0.4;10;RMSprop;softsign;0.3414998861399386;0.3557894454494756
198;20;2;0.4;10;RMSprop;linear;0.3395454556298106;0.35357866080937017
198;10;2;0.4;10;RMSprop;tanh;0.3388957689781262;0.35284449296680315
198;40;2;0.4;10;RMSprop;softsign;0.33661967121854997;0.35027529918748473
198;40;2;0.4;10;RMSprop;tanh;0.33532849957970895;0.348819836695351
198;40;2;0.4;10;RMSprop;linear;0.3352067813356918;0.34868270415097824
198;50;2;0.4;10;RMSprop;tanh;0.3319654003584922;0.3450354534951578
198;50;2;0.4;10;RMSprop;linear;0.33171208166508165;0.34475078834090345
198;10;4;0.4;10;RMSprop;hard_sigmoid;0.33043565116011847;0.34331722477966925
198;10;3;0.4;10;RMSprop;sigmoid;0.32860225051875436;0.34126049828544447
198;10;2;0.4;10;RMSprop;hard_sigmoid;0.3269484489378175;0.33940763006947045
198;50;2;0.4;10;RMSprop;softsign;0.3128027090247243;0.32364908738922143
198;60;2;0.4;10;RMSprop;softsign;0.3117998149281767;0.3225378077461828
198;20;2;0.6;10;RMSprop;softsign;0.5308260261460018;0.5912945545118671
198;10;2;0.6;10;RMSprop;softsign;0.523822139722686;0.5815927913665093
198;20;2;0.6;10;RMSprop;linear;0.5211491331833539;0.5779160653560114
198;30;2;0.6;10;RMSprop;linear;0.5168093187365638;0.5719764570968981
198;30;2;0.6;10;RMSprop;tanh;0.5137990083186199;0.5678777841217767
198;30;2;0.6;10;RMSprop;softsign;0.4830407938443317;0.5269429414676263
198;20;2;0.6;10;RMSprop;tanh;0.43215994019846377;0.4625496185771013
198;10;2;0.6;10;RMSprop;tanh;0.431511047535596;0.4617519808705234
198;40;2;0.6;10;RMSprop;tanh;0.3791801549695169;0.39910178789175593
198;40;2;0.6;10;RMSprop;linear;0.37225103899374923;0.39103371082351135
198;40;2;0.6;10;RMSprop;softsign;0.36810316273610283;0.38622717902517245
198;10;2;0.6;10;RMSprop;linear;0.3208900937607681;0.33263906123471354
